reading,arm,readout,snr,source_seed,rule,hyperparameter,nrmse,visible_component_error,null_component_error,data_residual
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300002,gcv,0.0005150678076168133,30.669062913018205,32.35292208127373,0.4990839769347779,4.570823525673945
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300002,discrepancy,24.537511066398267,0.658992772789908,0.6085856340040168,0.49908397740678856,6.01024483716607
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300003,oracle,24.537511066398267,0.8252082808997595,0.8198977044793154,0.2976267725392656,6.324235146378573
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300003,gcv,6.02089449333615,0.8294439238120932,0.824277068265241,0.29762677253926845,5.7639422118639505
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300003,discrepancy,39.19406774847229,0.8275552243654164,0.8223243949900179,0.29762677253926567,6.8033889201719004
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300004,oracle,6.02089449333615,0.6874883785839828,0.6235975237273431,0.550628498761232,7.558423106582963
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300004,gcv,2.3598334667821987,0.7157786471104081,0.6594531626689584,0.5506284987612298,7.413599414655435
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300004,discrepancy,15.361749466718296,0.7092118500947971,0.6511792957639662,0.5506284987612322,7.826024528267057
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300005,oracle,24.537511066398267,0.5461767481380597,0.5261950673477228,0.28742324234434713,7.224879928376588
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300005,gcv,9.617248711152984,0.5534283402115515,0.5339462875040156,0.2874232423443482,6.853313846578739
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300005,discrepancy,15.361749466718296,0.546587431353675,0.5266343450279242,0.28742324234434746,6.976662589194271
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300006,oracle,1.4773776525985156,0.6796153889189339,0.6133403399752342,0.5397972654350598,5.011411607257976
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300006,gcv,6.02089449333615,0.7092222708659385,0.6510401983768909,0.5397972654350649,5.1051559935818895
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300006,discrepancy,24.537511066398267,0.7212617059035437,0.6661966866252792,0.5397972654350678,5.505317850280029
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300007,oracle,9.617248711152984,0.7977785559465199,0.741723444394146,0.6831478501655505,7.026619764495051
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300007,gcv,9.617248711152984,0.7977785559465199,0.741723444394146,0.6831478501655505,7.026619764495051
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300007,discrepancy,39.19406774847229,0.817554732927789,0.7679073553781937,0.6831478501655505,7.526685758966335
